"type","REST_ACRES","YEAR","STATE","ew","BpS_Code","AREA_STRATA","REST_PCT"
"passive",145638.407521751,2003,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.0804181234286804
"active",3112.34428326589,2003,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.00369611348750237
"both",104737.613846959,2003,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.124382803428913
"passive",50387.0489872141,2003,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0598379338553318
"active",47579.5893141845,2003,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.188342323539404
"both",101699.433051087,2003,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.402574040666878
"active",251823.770277903,2003,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.227837444693482
"both",374494.501945906,2003,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.338823734872023
"active",16657.9727484087,2003,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.150724701810645
"both",45089.2416383655,2003,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.407976564943053
"active",241232.17151949,2003,"Oregon","eastside","RaMEVG_ftd",430468.873975,0.560393993860517
"active",16800.6772920339,2003,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.15426462430823
"passive",39430.0187322641,2003,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.362048322247299
"active",32068.6160628849,2003,"Oregon","eastside","RaOAPI_fop",77063.648215,0.416131558856604
"active",31570.7032329261,2003,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.088350834923771
"both",4833.09156196695,2003,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0135254407104075
"passive",16870.9364198343,2003,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.047213434165244
"active",13569.9280103503,2003,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.54465085375569
"both",2227.46770382101,2003,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.0894029935659198
"active",12953.6137827329,2003,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.171901720836318
"both",3210.80694404494,2003,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.0426092091529131
"active",32232.0525888371,2003,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.394048826315864
"both",4.54747350886464e-13,2003,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,5.55945543316466e-18
"passive",14424.0554514797,2003,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.176339440552383
"active",423141.519418385,2003,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.408935862062154
"both",207530.432310911,2003,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.200563245029333
"passive",15169.9129485756,2003,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.0146606304140526
"active",32756.7159445441,2003,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.399014735026353
"both",12245.5306525104,2003,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.14916474462338
"active",362085.638443649,2003,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.376087469047209
"both",116418.463038447,2003,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.120920358240913
"passive",40373.0746138544,2003,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.0419342990637329
"active",157890.295251639,2003,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.245497541109202
"both",195709.103852959,2003,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.30430055053107
"active",120840.223138165,2003,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.119623240129432
"both",304055.787176826,2003,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.300993638522251
"passive",42096.2037596853,2003,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.0416722525009301
"active",21285.3672720516,2003,"Oregon","eastside","RaREFI_fcw",265840.30804,0.080068246343022
"both",32397.7925528401,2003,"Oregon","eastside","RaREFI_fcw",265840.30804,0.121869376362464
"active",754.029655619059,2003,"Oregon","eastside","RaREFI_frf",56680.256885,0.013303215212114
"both",10943.7677528919,2003,"Oregon","eastside","RaREFI_frf",56680.256885,0.193079007653335
"passive",10233.6832247977,2003,"Oregon","eastside","RaREFI_frf",56680.256885,0.180551108749579
"active",26669.418377213,2003,"Oregon","eastside","RaREFI_frm",88214.533515,0.302324541258024
"both",1221.10014575391,2003,"Oregon","eastside","RaREFI_frm",88214.533515,0.0138423919177249
"active",47231.1914308471,2003,"Oregon","eastside","RaSAWD_fal",84072.204245,0.56179318545292
"active",13173.3893243502,2003,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.229810815710916
"passive",8289.71169364845,2003,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.144614674281604
"active",70869.0668941625,2003,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.138393725876433
"passive",7418.09823446747,2003,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.0144861262970842
"active",16343.1815142967,2003,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.0678694873264843
"passive",776.815085731963,2003,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.00322593502189197
"passive",20728.4604867292,2003,"Oregon","eastside","RaSSHE_fss",35555.845415,0.582983198537151
"active",323475.738691375,2003,"Oregon","eastside","RaTAOAco_ftm",586701.13908,0.551346703022622
"active",8495.7802029802,2003,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.316702669457943
"passive",2679.14431265739,2003,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.0998721877696439
"active",20056.4211268668,2003,"Oregon","westside","Na0210290_fdw",47801.13651,0.419580424048516
"both",16398.6021199442,2003,"Oregon","westside","Na0210290_fdw",47801.13651,0.343058833266728
"passive",846.746766104603,2003,"Oregon","westside","Na0210290_fdw",47801.13651,0.0177139463185664
"active",21667.0122512549,2003,"Oregon","westside","Na0210350_fvg",91147.923565,0.237712625848285
"both",10298.7221453661,2003,"Oregon","westside","Na0210350_fvg",91147.923565,0.112989103235268
"passive",7588.32435191144,2003,"Oregon","westside","Na0210350_fvg",91147.923565,0.0832528493806005
"active",61485.9510643514,2003,"Oregon","westside","Na0710412_fmc",279601.66585,0.219905524802335
"active",162.157301915959,2003,"Oregon","westside","Na0710412_fmh",642.499155,0.252385237636552
"active",4269.30712776825,2003,"Oregon","westside","Na0710412_fmi",21721.986835,0.196543122882721
"active",91.1075232047899,2003,"Oregon","westside","R1RFWF_fcw",269.98753,0.337450856359143
"active",58862.0821813162,2003,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.073526894611507
"both",30292.1605179265,2003,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.037839104758401
"passive",105751.765203932,2003,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.132098604177452
"active",21678.7793387688,2003,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0764928322901163
"both",10285.2443025222,2003,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0362911331492148
"passive",31468.6270339576,2003,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.111035975434466
"active",6281.53062048296,2003,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0781163724293715
"both",2515.99204937263,2003,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0312885797797829
"passive",6056.58635877738,2003,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0753189921752749
"active",623.341523176056,2003,"Oregon","westside","RaABAMup_fsi",49085.467635,0.012699105319954
"passive",9601.8648479725,2003,"Oregon","westside","RaABAMup_fsi",49085.467635,0.195615226065932
"active",133.379321454437,2003,"Oregon","westside","RaABAMup_fst",2646.722895,0.0503941389959667
"both",13.3682989145752,2003,"Oregon","westside","RaABAMup_fst",2646.722895,0.0050508872461978
"active",14.3582787897218,2003,"Oregon","westside","RaABAMup_fsw",510.17413,0.0281438786198779
"passive",227.592989501061,2003,"Oregon","westside","RaABAMup_fsw",510.17413,0.446108448307759
"active",95.9497410420593,2003,"Oregon","westside","RaDFHEdy_fdg",1354.38555,0.0708437424203612
"both",243138.125542544,2003,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.0982909574653479
"passive",415833.290900118,2003,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.16810466156772
"passive",35828.5132279374,2003,"Oregon","westside","RaDFHEwt_fdm",124423.77544,0.287955522176023
"passive",38008.4523791184,2003,"Oregon","westside","RaDFHEwt_fhc",104850.569095,0.362501154807093
"passive",173.616111687683,2003,"Oregon","westside","RaDFHEwt_fwc",365.394985,0.47514639996409
"passive",119509.652095324,2003,"Oregon","westside","RaDFHEwt_fwm",422043.88419,0.283168780717415
"passive",642389.898953461,2003,"Oregon","westside","RaDFHEwt_fwn",1687557.945845,0.380662424383775
"passive",167131.712836831,2003,"Oregon","westside","RaDFHEwt_fww",472121.678315,0.354001352857432
"active",193948.88509488,2003,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.15688199174698
"both",77475.5833391182,2003,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0626686965488564
"passive",41094.2856072323,2003,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0332404765942739
"active",73.5866730968437,2003,"Oregon","westside","RaMCONdy_fdx",145.00154,0.507488907337423
"both",38.2587918111444,2003,"Oregon","westside","RaMCONdy_fdx",145.00154,0.263850934349693
"active",45000.0131586127,2003,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.423566369978498
"both",22206.4344101327,2003,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.209019912507854
"active",279.499136822279,2003,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0711244469620826
"both",1590.59213626339,2003,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.404759697365025
"passive",159.685175461562,2003,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0406352589202037
"active",9939.35062292854,2003,"Oregon","westside","RaSAWD_fal",17420.867535,0.57054280465422
"both",32870.2568821021,2003,"Oregon","westside","RaSSHE_fss",707868.384535,0.0464355487548645
"passive",265398.161222179,2003,"Oregon","westside","RaSSHE_fss",707868.384535,0.374925857716501
"active",43.0179635724749,2003,"Oregon","westside","RaTAOAco_fto",93.85069,0.458365980819905
"both",2.19013852044246,2003,"Oregon","westside","RaTAOAco_fto",93.85069,0.0233364136208531
"active",81130.713518139,2003,"Washington","eastside","Na0710412_fmh",757466.25025,0.107108024273507
"active",50649.0611873192,2003,"Washington","eastside","Na1010471_frn",685999.617,0.0738324919317253
"both",50305.1034112447,2003,"Washington","eastside","Na1010471_frn",685999.617,0.0733310954767555
"passive",210648.723954667,2003,"Washington","eastside","Na1010471_frn",685999.617,0.307068282160086
"active",23304.8812054567,2003,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.069474419967185
"both",18581.8917985571,2003,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.055394667890239
"passive",29823.4470834499,2003,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0889069834460079
"active",0.70347445446402,2003,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2003,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1631.31890466492,2003,"Washington","eastside","RaABLA_faf",15372.83198,0.106117006078468
"both",245.878935497359,2003,"Washington","eastside","RaABLA_faf",15372.83198,0.0159943812446039
"passive",1515.34422139541,2003,"Washington","eastside","RaABLA_faf",15372.83198,0.0985728734540825
"active",156.582671031283,2003,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0196235848724323
"both",947.829739467238,2003,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.118785924486719
"passive",137.115159841088,2003,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0171838362362663
"passive",775.845293489837,2003,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.58523594042258
"both",1.77635683940025e-15,2003,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.7048240340027,2003,"Washington","eastside","RaDFHEwt_fww",65.606525,0.681408198864407
"active",17.5656551399058,2003,"Washington","eastside","RaDFWV_fwx",509.28455,0.0344908463056768
"both",101.070314288078,2003,"Washington","eastside","RaDFWV_fwx",509.28455,0.198455488759825
"passive",2.11006220547659,2003,"Washington","eastside","RaDFWV_fwx",509.28455,0.00414318911790391
"active",488670.922957775,2003,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.179328329951281
"both",1036825.71249916,2003,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.380485547099119
"passive",77394.6273999528,2003,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0284016269984503
"active",1407.21678838028,2003,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.222253455322094
"both",1656.76741465227,2003,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.261667061970846
"active",43724.9941044813,2003,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.0300576126277968
"both",535615.204340183,2003,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.368194774163856
"active",19239.0166774518,2003,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0489600885349607
"both",25617.0839987624,2003,"Washington","eastside","RaMCONms_fcm",392953.061425,0.065191206058721
"passive",13095.8903102668,2003,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0333268565532383
"active",65964.8877093308,2003,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0711202933094935
"passive",45276.7052292106,2003,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0488152510799082
"active",4058.3471484759,2003,"Washington","eastside","RaOAPI_fop",7013.44872,0.57865214539929
"active",6287.89343879104,2003,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.449592726619508
"both",1700.32275558082,2003,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.121575333815097
"passive",608.059684303569,2003,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0434770744883999
"active",211268.239275729,2003,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.401632999368145
"both",32119.5029043413,2003,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0610610110346409
"passive",28764.3812771347,2003,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0546827330360192
"active",415.826953648869,2003,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.150678342102667
"both",963.562969384496,2003,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.349155025821097
"passive",108.730789083802,2003,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0393995023432186
"active",56336.0324261452,2003,"Washington","eastside","RaSAWD_fal",540980.73019,0.104136856050971
"passive",150084.996081399,2003,"Washington","eastside","RaSAWD_fal",540980.73019,0.277431316321909
"active",129890.268860243,2003,"Washington","eastside","RaSPFI_fcd",885764.813775,0.146641937950402
"passive",93222.1784074063,2003,"Washington","eastside","RaSPFI_fcd",885764.813775,0.105244842601172
"active",0.744709255614585,2003,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2003,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"active",5.40513664795446,2003,"Washington","eastside","RaSSHE_fss",3121.98101,0.00173131631186779
"both",230.770063923578,2003,"Washington","eastside","RaSSHE_fss",3121.98101,0.0739178307569454
"passive",1596.54780655204,2003,"Washington","eastside","RaSSHE_fss",3121.98101,0.511389339473287
"passive",221727.312490212,2003,"Washington","westside","Na0710411_fmt",503602.80254,0.44028212585771
"active",98263.5223005632,2003,"Washington","westside","Na0710412_fmc",536796.14587,0.18305556598456
"active",6123.43395906087,2003,"Washington","westside","Na0710412_fmi",37383.70992,0.163799525840663
"both",722.183853706547,2003,"Washington","westside","Na0710412_fmi",37383.70992,0.0193181429893394
"active",66915.9839856606,2003,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0648428317525702
"both",57606.0773562114,2003,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0558213592545363
"passive",182891.121986242,2003,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.177224895243773
"active",4281.90093420698,2003,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0147653018976208
"both",13679.6606371017,2003,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0471716469547921
"passive",71340.9314204394,2003,"Washington","westside","RaABAMlw_fwc",289997.520125,0.246005315458176
"active",65726.9930922192,2003,"Washington","westside","RaABAMup_fst",1463695.138845,0.0449048380006811
"passive",236004.429298001,2003,"Washington","westside","RaABAMup_fst",1463695.138845,0.161238787391363
"active",11588.0916891429,2003,"Washington","westside","RaABLA_faf",156228.92918,0.0741737893869298
"both",1872.44653486838,2003,"Washington","westside","RaABLA_faf",156228.92918,0.011985274076295
"passive",16929.1865318934,2003,"Washington","westside","RaABLA_faf",156228.92918,0.108361406691768
"both",170118.438805791,2003,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.11500011803847
"passive",421884.067776467,2003,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.285193762260133
"both",336670.889479462,2003,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.11391816605042
"passive",823431.824100301,2003,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.278621782281479
"passive",587243.650394822,2003,"Washington","westside","RaDFHEwt_fwm",1475019.937035,0.398125907081138
"passive",573827.309204603,2003,"Washington","westside","RaDFHEwt_fwn",1133764.594915,0.506125620590246
