"type","REST_ACRES","YEAR","ew","BpS_Code","AREA_STRATA","REST_PCT"
"passive",288048.425355174,2014,"westside","RaABAMlw_fsi",1832523.68025,0.157186741137161
"active",23967.8910737688,2014,"westside","RaABAMlw_fsw",283409.290645,0.0845698848447108
"both",10173.6020125222,2014,"westside","RaABAMlw_fsw",283409.290645,0.0358972071429575
"passive",30484.0843689576,2014,"westside","RaABAMlw_fsw",283409.290645,0.107562050275699
"active",16074.1572596899,2014,"westside","RaABAMlw_fwc",370409.99225,0.0433955821819219
"both",15920.3276764743,2014,"westside","RaABAMlw_fwc",370409.99225,0.0429802867351626
"passive",80442.5501192167,2014,"westside","RaABAMlw_fwc",370409.99225,0.217171652499385
"passive",11120.7786844439,2014,"westside","RaABAMup_fsi",49085.467635,0.226559493476524
"active",70190.4030636737,2014,"westside","RaABAMup_fst",1466341.86174,0.0478676936770965
"both",926.33950012505,2014,"westside","RaABAMup_fst",1466341.86174,0.000631735016434593
"passive",227837.172336606,2014,"westside","RaABAMup_fst",1466341.86174,0.155377936265318
"active",12.5791187897218,2014,"westside","RaABAMup_fsw",510.17413,0.0246565202938099
"passive",221.118012851617,2014,"westside","RaABAMup_fsw",510.17413,0.433416749006103
"active",11024.7651541429,2014,"westside","RaABLA_faf",156228.92918,0.0705680133123146
"both",2054.14324986838,2014,"westside","RaABLA_faf",156228.92918,0.0131482898887548
"passive",17151.8039268934,2014,"westside","RaABLA_faf",156228.92918,0.109786350178025
"both",163041.884588249,2014,"westside","RaDFHEdy_fdg",1480643.6394,0.110115547218585
"passive",430277.541053288,2014,"westside","RaDFHEdy_fdg",1480643.6394,0.290601688079144
"both",545208.356132006,2014,"westside","RaDFHEdy_fwi",5429032.01528,0.100424597717884
"passive",1257497.72428542,2014,"westside","RaDFHEdy_fwi",5429032.01528,0.231624665455314
"passive",34936.4868829374,2014,"westside","RaDFHEwt_fdm",124423.77544,0.280786262588412
"passive",35169.1354141184,2014,"westside","RaDFHEwt_fhc",104850.569095,0.335421502407425
"passive",178.508801687683,2014,"westside","RaDFHEwt_fwc",365.394985,0.488536539951917
"both",5.82076609134674e-11,2014,"westside","RaDFHEwt_fwm",1897063.821225,3.06830272456942e-17
"passive",709509.666120146,2014,"westside","RaDFHEwt_fwm",1897063.821225,0.374004110026193
"passive",1163959.63939249,2014,"westside","RaDFHEwt_fwn",2821322.54076,0.41255816113777
"passive",287667.535969991,2014,"westside","RaDFHEwt_fww",890590.785275,0.323007536936466
"active",189589.94309488,2014,"westside","RaDFWV_fwx",1236272.45508,0.153356116862291
"both",130400.478254118,2014,"westside","RaDFWV_fwx",1236272.45508,0.105478754070987
"active",73.5866730968437,2014,"westside","RaMCONdy_fdx",145.00154,0.507488907337423
"both",38.9259768111444,2014,"westside","RaMCONdy_fdx",145.00154,0.268452161343558
"active",49834.6580636127,2014,"westside","RaMCONsw_fiw",106240.76024,0.469072867617242
"both",20571.1639751327,2014,"westside","RaMCONsw_fiw",106240.76024,0.193627793406806
"active",335.097886822279,2014,"westside","RaMCONsw_fvw",3929.71965,0.0852727208726655
"both",1655.08668626339,2014,"westside","RaMCONsw_fvw",3929.71965,0.421171695101302
"passive",64.0553254615623,2014,"westside","RaMCONsw_fvw",3929.71965,0.0163002277940011
"active",163086.833621449,2014,"westside","RaSAWD_fal",521709.091465,0.312601095686273
"passive",59371.3993811081,2014,"westside","RaSAWD_fal",521709.091465,0.113801734246932
"both",79417.1269441381,2014,"westside","RaSSHE_fss",1814996.507905,0.0437560769942236
"passive",819212.340235702,2014,"westside","RaSSHE_fss",1814996.507905,0.451357529707479
"active",58.4030474789471,2014,"westside","RaTAOAco_fto",93.85069,0.622297475691943
"active",6704.40478039748,2015,"eastside","Na0210290_fdw",9646.16073,0.695033492397289
"both",1052.120669188,2015,"eastside","Na0210290_fdw",9646.16073,0.109071442891871
"active",23554.0484734071,2015,"eastside","Na0210290_fwo",216308.93843,0.108890777442512
"both",127445.077016571,2015,"eastside","Na0210290_fwo",216308.93843,0.589180816759513
"active",44.5952163858188,2015,"eastside","Na0210350_fvg",1960.63432,0.0227453002994556
"both",404.899145724337,2015,"eastside","Na0210350_fvg",1960.63432,0.20651436200726
"passive",228.380021326465,2015,"eastside","Na0210350_fvg",1960.63432,0.116482721431942
"active",118578.214079731,2015,"eastside","Na0710270_fdd",1403267.971,0.0845014755059431
"both",548763.479093274,2015,"eastside","Na0710270_fdd",1403267.971,0.391061073461409
"passive",247905.656477819,2015,"eastside","Na0710270_fdd",1403267.971,0.176663090443913
"active",2608.58800160926,2015,"eastside","Na0710412_fmc",16639.371505,0.156772027166134
"both",137.698643249438,2015,"eastside","Na0710412_fmc",16639.371505,0.00827547141477431
"active",143712.129329286,2015,"eastside","Na0710412_fmh",1419398.947535,0.101248581013015
"active",4324.6375200927,2015,"eastside","Na0710412_fmi",48558.391485,0.0890605596239449
"active",42844.5534523192,2015,"eastside","Na1010471_frn",685999.617,0.0624556521469883
"both",50749.8934112447,2015,"eastside","Na1010471_frn",685999.617,0.0739794777629515
"passive",210233.067699667,2015,"eastside","Na1010471_frn",685999.617,0.306462368913635
"active",43124.2370514228,2015,"eastside","R1RFWF_fcw",149284.8677,0.288872125593362
"active",1193.18727467504,2015,"eastside","R1RFWF_frm",3802.50971,0.313789409015089
"active",32307.6104876052,2015,"eastside","RaABAMlw_fsi",470463.056405,0.0686719393749657
"both",24252.0327090523,2015,"eastside","RaABAMlw_fsi",470463.056405,0.0515492818806475
"passive",48388.9973194328,2015,"eastside","RaABAMlw_fsi",470463.056405,0.102853978990811
"active",652.350529430807,2015,"eastside","RaABAMlw_fsw",21997.08945,0.029656220242847
"both",1060.4334925776,2015,"eastside","RaABAMlw_fsw",21997.08945,0.0482079001855222
"passive",3038.68983890762,2015,"eastside","RaABAMlw_fsw",21997.08945,0.138140541084521
"active",283.471774821594,2015,"eastside","RaABAMlw_fwc",11407.52913,0.0248495332855305
"both",248.349243744976,2015,"eastside","RaABAMlw_fwc",11407.52913,0.0217706429599953
"passive",1589.70794401312,2015,"eastside","RaABAMlw_fwc",11407.52913,0.139356027575896
"active",1466.30181466492,2015,"eastside","RaABLA_faf",15372.83198,0.0953826735745617
"both",225.965205618778,2015,"eastside","RaABLA_faf",15372.83198,0.0146989966398357
"passive",2239.13812627399,2015,"eastside","RaABLA_faf",15372.83198,0.145655538887507
"both",40141.7798794925,2015,"eastside","RaDFHEdy_fwi",499288.78433,0.0803979202804627
"passive",89326.5788398898,2015,"eastside","RaDFHEdy_fwi",499288.78433,0.178907641516037
"active",2079.97404734667,2015,"eastside","RaDFHEdy_fwx",110789.849965,0.018774048777968
"both",7809.2136441367,2015,"eastside","RaDFHEdy_fwx",110789.849965,0.0704867246106366
"passive",13632.1096474983,2015,"eastside","RaDFHEdy_fwx",110789.849965,0.123044752310837
"passive",5112.52641620035,2015,"eastside","RaDFHEwt_fdm",18634.92184,0.274351910895933
"passive",11050.0802019698,2015,"eastside","RaDFHEwt_fhc",31311.659235,0.352906248724695
"passive",116140.106447205,2015,"eastside","RaDFHEwt_fwm",306700.94139,0.37867541560468
"passive",79084.2542451333,2015,"eastside","RaDFHEwt_fwn",177401.37797,0.445792784419674
"passive",15309.3624570202,2015,"eastside","RaDFHEwt_fww",32283.30299,0.474219210523856
"active",12111.1958729084,2015,"eastside","RaDFWV_fwx",38536.827995,0.314275888884257
"active",242243.724501537,2015,"eastside","RaMCONdy_fdd",4248197.74101,0.0570227045137368
"both",1606787.9446498,2015,"eastside","RaMCONdy_fdd",4248197.74101,0.378228143463913
"passive",121415.381648994,2015,"eastside","RaMCONdy_fdd",4248197.74101,0.028580444944196
"active",50733.787017315,2015,"eastside","RaMCONdy_fdg",1049415.73129,0.0483447936833863
"both",391749.661856877,2015,"eastside","RaMCONdy_fdg",1049415.73129,0.373302638960173
"active",560.49132222842,2015,"eastside","RaMCONdy_fdx",4451.680715,0.125905553006045
"both",1257.27611135044,2015,"eastside","RaMCONdy_fdx",4451.680715,0.282427287993505
"passive",87.4044577426257,2015,"eastside","RaMCONdy_fdx",4451.680715,0.0196340356234703
"active",39178.8131430446,2015,"eastside","RaMCONdy_fmd",2050495.021305,0.0191070023267406
"both",755749.926505348,2015,"eastside","RaMCONdy_fmd",2050495.021305,0.368569500853684
"active",8415.9233083754,2015,"eastside","RaMCONdy_fmx",596169.8286,0.0141166541891909
"both",221173.557330191,2015,"eastside","RaMCONdy_fmx",596169.8286,0.370990859852097
"passive",5025.65201952292,2015,"eastside","RaMCONdy_fmx",596169.8286,0.00842989996881388
"active",43908.3957192821,2015,"eastside","RaMCONms_fcm",2203967.80925,0.0199224305976701
"both",248034.009677668,2015,"eastside","RaMCONms_fcm",2203967.80925,0.112539760624758
"passive",156933.560435734,2015,"eastside","RaMCONms_fcm",2203967.80925,0.0712050147815623
"active",76440.7023826196,2015,"eastside","RaMCONms_fmm",1769570.105205,0.043197329203165
"both",52612.463934663,2015,"eastside","RaMCONms_fmm",1769570.105205,0.0297317771021951
"passive",113903.508201402,2015,"eastside","RaMCONms_fmm",1769570.105205,0.0643678980936482
"active",46558.3514741845,2015,"eastside","RaMCONsw_fdm",252622.9284,0.184299785332488
"both",100720.005471087,2015,"eastside","RaMCONsw_fdm",252622.9284,0.398697007072963
"active",271643.390282903,2015,"eastside","RaMCONsw_fiw",1105278.24176,0.245769237120193
"both",359039.161420906,2015,"eastside","RaMCONsw_fiw",1105278.24176,0.324840522373069
"active",18232.5293484087,2015,"eastside","RaMCONsw_fvw",110519.19525,0.164971607938022
"both",42522.3585483655,2015,"eastside","RaMCONsw_fvw",110519.19525,0.384750888315625
"active",266329.23429082,2015,"eastside","RaMEVG_ftd",430468.873975,0.618695683689053
"active",18952.1265220339,2015,"eastside","RaMEVG_fuc",108908.16587,0.174019334277068
"passive",34494.8512872641,2015,"eastside","RaMEVG_fuc",108908.16587,0.316733378178818
"active",39593.4340763608,2015,"eastside","RaOAPI_fop",84077.096935,0.470918187232018
"active",40347.7443029261,2015,"eastside","RaPICOpu_fld",357333.388645,0.112913446056423
"both",18004.511193741,2015,"eastside","RaPICOpu_fld",357333.388645,0.0503857511384919
"active",13052.8596353503,2015,"eastside","RaPICOpu_flp",24914.91185,0.523897484122556
"both",2230.58123382101,2015,"eastside","RaPICOpu_flp",24914.91185,0.089527960092743
"active",17709.77859125,2015,"eastside","RaPICOpu_flw",75354.765035,0.235018695672721
"both",2965.06046904494,2015,"eastside","RaPICOpu_flw",75354.765035,0.0393480155855805
"active",33313.3016234268,2015,"eastside","RaPIJEsp_fjp",81797.103395,0.407267497756689
"both",634.083600410275,2015,"eastside","RaPIJEsp_fjp",81797.103395,0.00775190775825241
"passive",11312.9717964797,2015,"eastside","RaPIJEsp_fjp",81797.103395,0.138305286213488
"active",475089.107912176,2015,"eastside","RaPIPOm_fdp",1048723.860445,0.453016400056526
"both",188103.452461492,2015,"eastside","RaPIPOm_fdp",1048723.860445,0.179364139175469
"passive",3276.26010287926,2015,"eastside","RaPIPOm_fdp",1048723.860445,0.00312404459024042
"active",272182.830960273,2015,"eastside","RaPIPOm_fpd",608117.110395,0.447582918335381
"both",18874.0381697313,2015,"eastside","RaPIPOm_fpd",608117.110395,0.0310368477503811
"passive",44481.7835992551,2015,"eastside","RaPIPOm_fpd",608117.110395,0.0731467390719562
"active",428029.759053649,2015,"eastside","RaPIPOm_fpl",962769.74971,0.44458164497023
"both",131633.103277302,2015,"eastside","RaPIPOm_fpl",962769.74971,0.136723347733922
"active",164628.418961639,2015,"eastside","RaPIPOxe_fpd",643144.1005,0.255974390239531
"both",192282.66408796,2015,"eastside","RaPIPOxe_fpd",643144.1005,0.298972911262768
"active",137538.922411814,2015,"eastside","RaPIPOxe_fxp",1012933.16591,0.135782820664433
"both",299066.72557621,2015,"eastside","RaPIPOxe_fxp",1012933.16591,0.295248231217244
"passive",30033.9233837691,2015,"eastside","RaPIPOxe_fxp",1012933.16591,0.0296504492048962
"active",26249.2236720516,2015,"eastside","RaREFI_fcw",265840.30804,0.0987405704785067
"both",34759.1826628401,2015,"eastside","RaREFI_fcw",265840.30804,0.130752115505411
"active",186.032825619059,2015,"eastside","RaREFI_frf",56680.256885,0.00328214506854663
"both",10779.4178478919,2015,"eastside","RaREFI_frf",56680.256885,0.190179410614926
"passive",10096.4655097977,2015,"eastside","RaREFI_frf",56680.256885,0.178130200261489
"active",26396.539712213,2015,"eastside","RaREFI_frm",88214.533515,0.299231188562874
"both",2244.78433075391,2015,"eastside","RaREFI_frm",88214.533515,0.0254468763967584
"active",93872.5397496334,2015,"eastside","RaSAWD_fal",625052.934435,0.150183343806692
"passive",145989.328330227,2015,"eastside","RaSAWD_fal",625052.934435,0.233563143675488
"active",14608.0594693502,2015,"eastside","RaSAWD_fsw",57322.75604,0.254838749538781
"passive",6650.88293864845,2015,"eastside","RaSAWD_fsw",57322.75604,0.116025177400882
"active",139898.628309432,2015,"eastside","RaSPFI_fcd",1397847.76006,0.10008144828549
"passive",125847.639131671,2015,"eastside","RaSPFI_fcd",1397847.76006,0.090029574555579
"active",24911.9426764384,2015,"eastside","RaSPFI_fmz",240805.525285,0.103452537673105
"passive",4975.40998869442,2015,"eastside","RaSPFI_fmz",240805.525285,0.0206615275243618
"both",145.774149255901,2015,"eastside","RaSSHE_fss",38677.826425,0.00376893333286376
"passive",20361.6358937394,2015,"eastside","RaSSHE_fss",38677.826425,0.526442092944973
"active",347129.627809361,2015,"eastside","RaTAOAco_ftm",586701.13908,0.591663463196426
"active",8392.1441329802,2015,"eastside","RaTAOAco_fto",26825.72969,0.312839360940425
"passive",1338.3248576574,2015,"eastside","RaTAOAco_fto",26825.72969,0.0498895975290577
"active",21772.8657368668,2015,"westside","Na0210290_fdw",47801.13651,0.455488453340684
"both",15525.0345599442,2015,"westside","Na0210290_fdw",47801.13651,0.324783795814067
"passive",141.087431104603,2015,"westside","Na0210290_fdw",47801.13651,0.00295154972047761
"active",20861.4975612549,2015,"westside","Na0210350_fvg",91147.923565,0.228875181631297
"both",13139.8182703661,2015,"westside","Na0210350_fvg",91147.923565,0.144159271615176
"passive",6317.33692691144,2015,"westside","Na0210350_fvg",91147.923565,0.0693086214126028
"passive",224212.354220212,2015,"westside","Na0710411_fmt",503602.80254,0.44521665306341
"active",157472.815749915,2015,"westside","Na0710412_fmc",816397.81172,0.192887356493703
"active",143.253726915959,2015,"westside","Na0710412_fmh",642.499155,0.222963292326757
"active",11502.180881829,2015,"westside","Na0710412_fmi",59105.696755,0.194603591757101
"both",960.457758706633,2015,"westside","Na0710412_fmi",59105.696755,0.0162498339658839
"active",78.2086132047899,2015,"westside","R1RFWF_fcw",269.98753,0.28967490907743
"active",140311.357021977,2015,"westside","RaABAMlw_fsi",1832523.68025,0.0765672817951444
"both",86338.8041341378,2015,"westside","RaABAMlw_fsi",1832523.68025,0.0471147003799477
"passive",287570.720895174,2015,"westside","RaABAMlw_fsi",1832523.68025,0.156926059943707
"active",24232.5411237688,2015,"westside","RaABAMlw_fsw",283409.290645,0.0855036935049621
"both",9954.09814752221,2015,"westside","RaABAMlw_fsw",283409.290645,0.0351226952541608
"passive",30234.5571789576,2015,"westside","RaABAMlw_fsw",283409.290645,0.106681602110319
"active",17012.6641596899,2015,"westside","RaABAMlw_fwc",370409.99225,0.0459292797592988
"both",15602.7476164743,2015,"westside","RaABAMlw_fwc",370409.99225,0.0421229122942872
"passive",80287.3184092168,2015,"westside","RaABAMlw_fwc",370409.99225,0.216752571715259
"passive",11519.3105244439,2015,"westside","RaABAMup_fsi",49085.467635,0.234678634623624
"active",69516.1014236737,2015,"westside","RaABAMup_fst",1466341.86174,0.0474078407208426
"both",1210.78270512504,2015,"westside","RaABAMup_fst",1466341.86174,0.000825716524036415
"passive",225908.562896606,2015,"westside","RaABAMup_fst",1466341.86174,0.154062684010492
"active",10.1327737897218,2015,"westside","RaABAMup_fsw",510.17413,0.0198614025954664
"passive",219.116457851617,2015,"westside","RaABAMup_fsw",510.17413,0.429493470889276
"active",10676.9393741429,2015,"westside","RaABLA_faf",156228.92918,0.0683416280850354
"both",1992.09504486838,2015,"westside","RaABLA_faf",156228.92918,0.0127511278181596
"passive",17240.9843218934,2015,"westside","RaABLA_faf",156228.92918,0.110357181684508
"both",161500.242448249,2015,"westside","RaDFHEdy_fdg",1480643.6394,0.109074349931827
"passive",428788.161738288,2015,"westside","RaDFHEdy_fdg",1480643.6394,0.289595788161455
"both",533605.119402006,2015,"westside","RaDFHEdy_fwi",5429032.01528,0.0982873407082837
"passive",1253423.44788542,2015,"westside","RaDFHEdy_fwi",5429032.01528,0.230874204528111
"passive",34515.0483579374,2015,"westside","RaDFHEwt_fdm",124423.77544,0.277399140444676
"passive",34365.6222791184,2015,"westside","RaDFHEwt_fhc",104850.569095,0.327758090163358
"passive",177.841616687683,2015,"westside","RaDFHEwt_fwc",365.394985,0.486710611771759
"passive",708497.101685146,2015,"westside","RaDFHEwt_fwm",1897063.821225,0.373470356536368
"passive",1160593.46867249,2015,"westside","RaDFHEwt_fwn",2821322.54076,0.411365043133229
"passive",287173.450974892,2015,"westside","RaDFHEwt_fww",890590.785275,0.322452753523851
"active",193577.04065488,2015,"westside","RaDFWV_fwx",1236272.45508,0.156581213032327
"both",131720.837369118,2015,"westside","RaDFWV_fwx",1236272.45508,0.106546770356211
"active",73.1418830968437,2015,"westside","RaMCONdy_fdx",145.00154,0.504421422674847
"both",39.5931618111444,2015,"westside","RaMCONdy_fdx",145.00154,0.273053388337423
"active",49826.4294486127,2015,"westside","RaMCONsw_fiw",106240.76024,0.468995415093546
"both",20485.9866901327,2015,"westside","RaMCONsw_fiw",106240.76024,0.192826055120977
"active",373.794616822279,2015,"westside","RaMCONsw_fvw",3929.71965,0.0951199195144313
"both",1653.08513126339,2015,"westside","RaMCONsw_fvw",3929.71965,0.420662357240521
"passive",39.5918754615624,2015,"westside","RaMCONsw_fvw",3929.71965,0.0100749872733446
"active",158494.154476449,2015,"westside","RaSAWD_fal",521709.091465,0.303797953820174
"passive",62137.7707861081,2015,"westside","RaSAWD_fal",521709.091465,0.119104251397307
"both",81428.9121141381,2015,"westside","RaSSHE_fss",1814996.507905,0.0448645007081194
"passive",809298.415925702,2015,"westside","RaSSHE_fss",1814996.507905,0.445895301947359
"active",54.3999374789471,2015,"westside","RaTAOAco_fto",93.85069,0.579643447255924
"active",6705.07196539748,2016,"eastside","Na0210290_fdw",9646.16073,0.69510265825702
"both",1058.347729188,2016,"eastside","Na0210290_fdw",9646.16073,0.109716990916033
"active",23626.3268484071,2016,"eastside","Na0210290_fwo",216308.93843,0.109224921632413
"both",127406.380286571,2016,"eastside","Na0210290_fwo",216308.93843,0.58900192110092
"active",13.9047063858188,2016,"eastside","Na0210350_fvg",1960.63432,0.00709194276769511
"both",403.787170724337,2016,"eastside","Na0210350_fvg",1960.63432,0.205947211372051
"passive",258.848136326465,2016,"eastside","Na0210350_fvg",1960.63432,0.132022648836661
"active",119700.864039731,2016,"eastside","Na0710270_fdd",1403267.971,0.0853015008633237
"both",548573.331368274,2016,"eastside","Na0710270_fdd",1403267.971,0.390925569958921
"passive",248123.603577819,2016,"eastside","Na0710270_fdd",1403267.971,0.176818404399981
"active",2687.09343660926,2016,"eastside","Na0710412_fmc",16639.371505,0.161490080067135
"both",81.6551032494376,2016,"eastside","Na0710412_fmc",16639.371505,0.00490734299819563
"active",139513.756519286,2016,"eastside","Na0710412_fmh",1419398.947535,0.0982907284534573
"active",4488.5426350927,2016,"eastside","Na0710412_fmi",48558.391485,0.0924359826968165
"active",42710.8940573192,2016,"eastside","Na1010471_frn",685999.617,0.0622608132699864
"both",50720.9820612447,2016,"eastside","Na1010471_frn",685999.617,0.0739373329143487
"passive",210489.711529667,2016,"eastside","Na1010471_frn",685999.617,0.30683648549277
"active",43017.9322414228,2016,"eastside","R1RFWF_fcw",149284.8677,0.28816003191878
"both",3.63797880709171e-12,2016,"eastside","R1RFWF_fcw",149284.8677,2.43693742248714e-17
"active",1191.40811467504,2016,"eastside","R1RFWF_frm",3802.50971,0.313321518033688
"active",32526.4471676052,2016,"eastside","RaABAMlw_fsi",470463.056405,0.0691370910527026
"both",24262.0404840523,2016,"eastside","RaABAMlw_fsi",470463.056405,0.0515705540610318
"passive",48796.4249594328,2016,"eastside","RaABAMlw_fsi",470463.056405,0.103719993090013
"active",727.742434430807,2016,"eastside","RaABAMlw_fsw",21997.08945,0.0330835784472753
"both",1051.0929025776,2016,"eastside","RaABAMlw_fsw",21997.08945,0.047783271735416
"passive",3002.66184890762,2016,"eastside","RaABAMlw_fsw",21997.08945,0.136502688491255
"active",295.036314821594,2016,"eastside","RaABAMlw_fwc",11407.52913,0.0258632970785667
"both",244.790923744976,2016,"eastside","RaABAMlw_fwc",11407.52913,0.0214587156390611
"passive",1603.71882901312,2016,"eastside","RaABAMlw_fwc",11407.52913,0.140584241402074
"active",1468.30336966492,2016,"eastside","RaABLA_faf",15372.83198,0.0955128743731266
"both",227.966760618778,2016,"eastside","RaABLA_faf",15372.83198,0.0148291974384006
"passive",2210.22677627399,2016,"eastside","RaABLA_faf",15372.83198,0.143774860686014
"both",39802.1827144925,2016,"eastside","RaDFHEdy_fwi",499288.78433,0.079717758466983
"passive",89577.4403998898,2016,"eastside","RaDFHEdy_fwi",499288.78433,0.179410079319315
"active",2226.97714234667,2016,"eastside","RaDFHEdy_fwx",110789.849965,0.0201009130624349
"both",7919.7439591367,2016,"eastside","RaDFHEdy_fwx",110789.849965,0.0714843820227093
"passive",13683.7052874983,2016,"eastside","RaDFHEdy_fwx",110789.849965,0.123510459593737
"passive",5019.56530620035,2016,"eastside","RaDFHEwt_fdm",18634.92184,0.26936336783693
"passive",10782.9838069698,2016,"eastside","RaDFHEwt_fhc",31311.659235,0.344375995089926
"passive",114870.889242231,2016,"eastside","RaDFHEwt_fwm",306700.94139,0.37453712636689
"passive",78061.4596401333,2016,"eastside","RaDFHEwt_fwn",177401.37797,0.440027357923534
"passive",15215.2893720202,2016,"eastside","RaDFHEwt_fww",32283.30299,0.471305224770009
"active",12102.0776779084,2016,"eastside","RaDFWV_fwx",38536.827995,0.31403927898473
"active",223180.914681537,2016,"eastside","RaMCONdy_fdd",4248197.74101,0.0525354346213829
"both",1606250.6383298,2016,"eastside","RaMCONdy_fdd",4248197.74101,0.378101664812787
"passive",127960.244103994,2016,"eastside","RaMCONdy_fdd",4248197.74101,0.0301210658978346
"active",48976.421727315,2016,"eastside","RaMCONdy_fdg",1049415.73129,0.0466701806224216
"both",391503.692986877,2016,"eastside","RaMCONdy_fdg",1049415.73129,0.37306825246999
"active",596.074522228421,2016,"eastside","RaMCONdy_fdx",4451.680715,0.133898758781136
"both",1236.14858635044,2016,"eastside","RaMCONdy_fdx",4451.680715,0.277681322064545
"passive",122.320472742625,2016,"eastside","RaMCONdy_fdx",4451.680715,0.0274773687902785
"active",37980.5488830446,2016,"eastside","RaMCONdy_fmd",2050495.021305,0.0185226242875111
"both",755934.069565348,2016,"eastside","RaMCONdy_fmd",2050495.021305,0.368659305051249
"active",9577.49239337539,2016,"eastside","RaMCONdy_fmx",596169.8286,0.0160650404195503
"both",221026.109445191,2016,"eastside","RaMCONdy_fmx",596169.8286,0.370743534546578
"passive",5400.38759452292,2016,"eastside","RaMCONdy_fmx",596169.8286,0.00905847182371637
"active",44517.758019282,2016,"eastside","RaMCONms_fcm",2203967.80925,0.0201989148083026
"both",248787.261542668,2016,"eastside","RaMCONms_fcm",2203967.80925,0.112881531435493
"passive",158473.868205734,2016,"eastside","RaMCONms_fcm",2203967.80925,0.0719038942132561
"active",78500.7472676196,2016,"eastside","RaMCONms_fmm",1769570.105205,0.0443614791167177
"both",49828.0785346631,2016,"eastside","RaMCONms_fmm",1769570.105205,0.0281582958415149
"passive",114116.562611402,2016,"eastside","RaMCONms_fmm",1769570.105205,0.0644882970591219
"active",46086.6516791845,2016,"eastside","RaMCONsw_fdm",252622.9284,0.182432576374111
"both",101162.349126087,2016,"eastside","RaMCONsw_fdm",252622.9284,0.400448010664765
"active",271622.040362903,2016,"eastside","RaMCONsw_fiw",1105278.24176,0.245749920789523
"both",360680.436520906,2016,"eastside","RaMCONsw_fiw",1105278.24176,0.326325465293312
"active",17642.2930184087,2016,"eastside","RaMCONsw_fvw",110519.19525,0.159631030415132
"both",42737.8593033655,2016,"eastside","RaMCONsw_fvw",110519.19525,0.386700782671194
"active",269290.86850582,2016,"eastside","RaMEVG_ftd",430468.873975,0.625575703114504
"active",19422.2695520339,2016,"eastside","RaMEVG_fuc",108908.16587,0.178336210116858
"passive",33995.1297222641,2016,"eastside","RaMEVG_fuc",108908.16587,0.312144910812684
"active",40413.1820463608,2016,"eastside","RaOAPI_fop",84077.096935,0.480668142926061
"active",42238.7689879261,2016,"eastside","RaPICOpu_fld",357333.388645,0.118205491930364
"both",17767.660518741,2016,"eastside","RaPICOpu_fld",357333.388645,0.0497229228595613
"active",12513.1069703503,2016,"eastside","RaPICOpu_flp",24914.91185,0.502233644079711
"both",2222.35261882101,2016,"eastside","RaPICOpu_flp",24914.91185,0.0891976914147104
"active",17654.1798412501,2016,"eastside","RaPICOpu_flw",75354.765035,0.234280869073777
"both",2922.13823404494,2016,"eastside","RaPICOpu_flw",75354.765035,0.0387784134511957
"active",33359.5597834268,2016,"eastside","RaPIJEsp_fjp",81797.103395,0.407833020960813
"both",727.267105410276,2016,"eastside","RaPIJEsp_fjp",81797.103395,0.00889111075117523
"passive",11203.9982464797,2016,"eastside","RaPIJEsp_fjp",81797.103395,0.136973044049926
"active",478356.312857176,2016,"eastside","RaPIPOm_fdp",1048723.860445,0.456131810192816
"both",185295.270796492,2016,"eastside","RaPIPOm_fdp",1048723.860445,0.176686426031984
"passive",3343.20099787915,2016,"eastside","RaPIPOm_fdp",1048723.860445,0.0031878754016911
"active",273022.149690273,2016,"eastside","RaPIPOm_fpd",608117.110395,0.448963110926006
"both",18998.3569747314,2016,"eastside","RaPIPOm_fpd",608117.110395,0.0312412800922359
"passive",44983.5067192551,2016,"eastside","RaPIPOm_fpd",608117.110395,0.0739717826555418
"active",431024.085333649,2016,"eastside","RaPIPOm_fpl",962769.74971,0.447691761673525
"both",129567.498517302,2016,"eastside","RaPIPOm_fpl",962769.74971,0.134577866157853
"active",163062.313371639,2016,"eastside","RaPIPOxe_fpd",643144.1005,0.253539312954701
"both",192565.772922959,2016,"eastside","RaPIPOxe_fpd",643144.1005,0.299413106290259
"active",140125.153866814,2016,"eastside","RaPIPOxe_fxp",1012933.16591,0.138336031026221
"both",298014.57483121,2016,"eastside","RaPIPOxe_fxp",1012933.16591,0.294209514369568
"passive",28148.0137837691,2016,"eastside","RaPIPOxe_fxp",1012933.16591,0.0277886189642941
"active",25977.4569820516,2016,"eastside","RaREFI_fcw",265840.30804,0.0977182774635623
"both",35115.9042428401,2016,"eastside","RaREFI_fcw",265840.30804,0.132093979659233
"active",44.144815619059,2016,"eastside","RaREFI_frf",56680.256885,0.00077883937097578
"both",10751.3960778919,2016,"eastside","RaREFI_frf",56680.256885,0.189685027358039
"passive",10094.4639547977,2016,"eastside","RaREFI_frf",56680.256885,0.178094887171712
"active",26349.614367213,2016,"eastside","RaREFI_frm",88214.533515,0.298699242826381
"both",2247.45307075391,2016,"eastside","RaREFI_frm",88214.533515,0.0254771292348528
"active",94789.2519396334,2016,"eastside","RaSAWD_fal",625052.934435,0.151649959095569
"passive",144386.749960227,2016,"eastside","RaSAWD_fal",625052.934435,0.230999235433942
"active",14463.5027193502,2016,"eastside","RaSAWD_fsw",57322.75604,0.252316945634253
"passive",6647.10222364845,2016,"eastside","RaSAWD_fsw",57322.75604,0.115959222529532
"active",136523.339394432,2016,"eastside","RaSPFI_fcd",1397847.76006,0.0976668155826728
